yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 003 01 03  58121     33.7439688099380   4.210078E-013     29.6349254479363        -369741.19608      20.5276         5.5 
nGRPmax
    534
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  253   253    1340143  45221.790399  58121.5234003518460     9.15     9.15          1      0.40072  122444.933855   44684.933855
  254   254    1345397  45399.081604  58121.5254523333760    10.92    10.92          1      0.40936  122742.230745   44862.230745
  255   255    1345749  45410.959193  58121.5255898054780    24.18    29.59          3      0.40064  122754.108715   44874.108715
  256   256    1346721  45443.758541  58121.5259694275580     5.90     5.90          1      0.40631  122826.909115   44906.909115
  257   257    1349809  45547.959802  58121.5271754606720     7.76    13.20          3      0.40117  123011.113720   45011.113720
  258   258    1350082  45557.171951  58121.5272820827650    11.33    14.07          2      0.40236  123020.326164   45020.326165
  259   259    1350257  45563.077422  58121.5273504331260    19.78    19.78          1      0.41044  123026.231825   45026.231825
  260   260    1350582  45574.043780  58121.5274773585660     7.04     9.07          2      0.39747  123037.198535   45037.198535
  261   261    1352213  45629.080458  58121.5281143571580     6.00     6.00          1      0.40439  123132.236980   45092.236980
  262   262    1352780  45648.213344  58121.5283358025860    19.21    22.45          2      0.40572  123151.370479   45111.370480
  263   263    1354040  45690.730769  58121.5288279024130     6.38     6.38          1      0.40572  123233.889269   45153.889270
  264   264    1357360  45802.760641  58121.5301245444610    10.66    15.66          3      0.40075  123425.922740   45265.922740
  265   265    1357963  45823.108233  58121.5303600489980    12.58    12.58          1      0.39975  123446.270985   45286.270985
  266   266    1360427  45906.253567  58121.5313223792510    11.15    11.24          2      0.40411  123609.418989   45369.418990
  267   267    1361597  45945.734223  58121.5317793312900     8.65     9.98          2      0.40975  123648.900914   45408.900915
  268   268    1361730  45950.221824  58121.5318312711040    34.76    37.22          2      0.39939  123653.388659   45413.388660
  269   269    1361746  45950.761912  58121.5318375221380     6.17     8.51          2      0.40483  123653.928764   45413.928765
  270   270    1362742  45984.370987  58121.5322265160450    11.66    12.04          2      0.40669  123727.538919   45447.538920
  271   271    1362907  45989.938623  58121.5322909562880    10.49    10.49          1      0.40308  123733.106735   45453.106735
  272   272    1365844  46089.044477  58121.5334380147840    17.29    17.29          1      0.39600  123912.215774   45552.215775
  273   273    1366245  46102.576037  58121.5335946300540    10.35    12.55          2      0.40256  123925.747770   45565.747770
  274   274    1366942  46126.095916  58121.5338668508800     8.54     8.54          1      0.41200  123949.268405   45589.268405
  275   275    1368404  46175.429264  58121.5344378387070     8.17     8.17          1      0.40128  124038.603340   45638.603340
  276   276    1368628  46182.988196  58121.5345253263490     7.06    13.35          3      0.40953  124046.162515   45646.162515
  277   277    1369262  46204.381483  58121.5347729338370     6.38     6.38          1      0.39764  124107.556490   45667.556490
  278   278    1369908  46226.180457  58121.5350252367740     8.49    10.66          2      0.40822  124129.356164   45689.356165
  279   279    1371330  46274.164324  58121.5355806056060     7.95    13.15          2      0.40572  124217.341574   45737.341575
  280   280    1373449  46345.667614  58121.5364081899780     6.72    14.39          4      0.39914  124328.847164   45808.847165
  281   281    1373775  46356.668370  58121.5365355135490     8.31     9.42          2      0.40553  124339.848274   45819.848275
  282   282    1374013  46364.699486  58121.5366284662780     7.58    10.84          3      0.40694  124347.879650   45827.879650
  283   283    1375220  46405.428231  58121.5370998637820     7.77     8.76          2      0.39956  124428.609705   45868.609705
  284   284    1378329  46510.338529  58121.5383141033470    13.22    15.31          2      0.40661  124613.523379   45973.523380
  285   285    1379255  46541.585298  58121.5386757557630     6.44     6.44          1      0.40175  124644.771155   46004.771155
  286   286    1383478  46684.086154  58121.5403250712320     5.82     9.84          3      0.40156  124907.276599   46147.276600
  287   287    1384548  46720.192311  58121.5407429665660     6.06    13.26          3      0.40419  124943.383920   46183.383920
  288   288    1387178  46808.939097  58121.5417701284350     6.61     8.58          2      0.40703  125112.133564   46272.133565
  289   289    1387661  46825.237257  58121.5419587645570    11.27    12.69          2      0.40150  125128.432249   46288.432250
  290   290    1388564  46855.708390  58121.5423114396930    58.20    78.02          4      0.41075  125158.904365   46318.904365
  291   291    1389551  46889.013487  58121.5426969153540    46.68    57.36          3      0.40422  125232.210534   46352.210535
  292   292    1392503  46988.625711  58121.5438498346240    20.10    21.14          2      0.40331  125411.825969   46451.825970
  293   293    1394789  47065.764428  58121.5447426438400     5.57     7.87          2      0.40214  125528.967174   46528.967175
  294   294    1395019  47073.525573  58121.5448324719100    11.12    14.52          2      0.40294  125536.728569   46536.728570
  295   295    1395225  47080.477034  58121.5449129286400     6.27     6.47          2      0.40883  125543.680254   46543.680255
  296   296    1396263  47115.503039  58121.5453183222140    10.32    13.46          2      0.40128  125618.707390   46578.707390
  297   297    1401594  47295.392380  58121.5474003747710    48.51    56.52          3      0.40536  125918.602534   46758.602535
  298   298    1402808  47336.357483  58121.5478745079040     7.96     9.43          2      0.40242  125959.568959   46799.568960
  299   299    1403044  47344.321146  58121.5479666799230     7.17    15.09          4      0.40483  130007.532879   46807.532880
  300   300    1403245  47351.103787  58121.5480451827200     6.87    13.83          4      0.40778  130014.315739   46814.315740
  301   301    1403628  47364.027515  58121.5481947629060     7.15     9.31          2      0.40125  130027.239885   46827.239885
  302   302    1403819  47370.472502  58121.5482693576580     5.56     5.56          1      0.39786  130033.685080   46833.685080
  303   303    1408354  47523.501576  58121.5500405275010     7.43     9.98          2      0.40036  130306.719095   46986.719095
  304   304    1408902  47541.993379  58121.5502545529980     6.10     6.10          1      0.40325  130325.211495   47005.211495
  305   305    1409576  47564.736669  58121.5505177855230    15.83    17.28          2      0.39856  130347.955520   47027.955520
  306   306    1411723  47637.185229  58121.5513563105150     8.09     8.09          1      0.40494  130500.406419   47100.406420
  307   307    1415453  47763.050487  58121.5528130843390     5.62     5.62          1      0.41025  130706.275744   47226.275745
  308   308    1415923  47778.910009  58121.5529966436220    15.21    16.74          2      0.40575  130722.135779   47242.135780
  309   309    1416444  47796.490646  58121.5532001232260     6.23     8.25          2      0.40631  130739.716984   47259.716985
  310   310    1418435  47863.674674  58121.5539777161340     7.43     9.69          3      0.39878  130846.903185   47326.903185
  311   311    1422369  47996.423581  58121.5555141618180    35.50    42.22          3      0.40039  131059.656385   47459.656385
  312   312    1422667  48006.479546  58121.5556305502980    13.47    14.51          2      0.40797  131109.712675   47469.712675
  313   313    1423335  48029.020422  58121.5558914400640     6.67     7.66          2      0.40475  131132.254280   47492.254280
  314   314    1427093  48155.830359  58121.5573591476740    10.47    13.62          3      0.40553  131339.068319   47619.068320
  315   315    1427186  48158.968147  58121.5573954646660    18.66    42.09          7      0.39358  131342.206209   47622.206210
  316   316    1428560  48205.332692  58121.5579320913410     9.18    11.35          2      0.40258  131428.572254   47668.572255
  317   317    1431104  48291.177323  58121.5589256634620     8.38    15.97          4      0.40031  131554.419665   47754.419665
  318   318    1431106  48291.244911  58121.5589264457340    10.10    10.10          1      0.40325  131554.487255   47754.487255
  319   319    1433252  48363.659656  58121.5597645793540     6.09     6.09          1      0.40753  131706.904345   47826.904345
  320   320    1437310  48500.592451  58121.5613494496640     5.56     5.56          1      0.39825  131923.841574   47963.841575
  321   321    1441032  48626.187761  58121.5628030990850     9.63    12.04          2      0.40364  132129.440954   48089.440955
  322   322    1446711  48817.819793  58121.5650210624260     7.40    11.46          3      0.40119  132441.079200   48281.079200
  323   323    1447496  48844.308859  58121.5653276488320    10.36    10.36          1      0.40219  132507.569125   48307.569125
  324   324    1447673  48850.281680  58121.5653967787010    21.08    29.72          3      0.40622  132513.542139   48313.542140
  325   325    1447874  48857.063995  58121.5654752777220     7.58    12.33          3      0.39950  132520.324675   48320.324675
  326   326    1450257  48937.475967  58121.5664059718400     5.58     8.14          2      0.40081  132640.739255   48400.739255
  327   327    1450502  48945.743484  58121.5665016606980     7.13     8.05          2      0.40792  132649.007039   48409.007040
  328   328    1451403  48976.146442  58121.5668535467900     5.81     5.81          1      0.39678  132719.410985   48439.410985
  329   329    1454936  49095.364058  58121.5682333803010     5.84     7.48          2      0.39978  132918.632469   48558.632470
  330   330    1458396  49212.118503  58121.5695847048960     6.53     6.53          1      0.40692  133115.390704   48675.390705
  331   331    1459700  49256.120749  58121.5700939901570    23.95    26.44          2      0.40939  133159.394379   48719.394380
  332   332    1460522  49283.858178  58121.5704150252030     8.51    14.29          3      0.40553  133227.132709   48747.132710
  333   333    1461494  49316.657153  58121.5707946429700     6.17    10.96          3      0.40011  133259.932749   48779.932750
  334   334    1465417  49449.034737  58121.5723267909380     8.96    11.46          2      0.39753  133512.314635   48912.314635
  335   335    1466966  49501.304333  58121.5729317631100    14.91    19.44          3      0.40217  133604.585930   48964.585930
  336   336    1468298  49546.251072  58121.5734519800060    17.30    17.30          1      0.39458  133649.534130   49009.534130
  337   337    1468351  49548.039829  58121.5734726832130     5.82     7.63          2      0.40425  133651.322944   49011.322945
  338   338    1470615  49624.436131  58121.5743568996610     6.69    11.43          3      0.40153  133807.721729   49087.721730
  339   339    1473916  49735.824908  58121.5756461216260     9.27     9.42          2      0.39761  133959.114130   49199.114130
  340   340    1476285  49815.764468  58121.5765713480060     7.24     7.24          1      0.39903  134119.056290   49279.056290
  341   341    1477237  49847.888738  58121.5769431566850     9.38    14.05          3      0.39878  134151.181604   49311.181605
  342   342    1478110  49877.347264  58121.5772841118460     9.56     9.88          2      0.39947  134220.641089   49340.641090
  343   343    1481827  50002.773797  58121.5787358078340    10.78    10.78          1      0.40308  134426.071705   49466.071705
  344   344    1481963  50007.362962  58121.5787889231740     5.52     8.50          2      0.40258  134430.661019   49470.661020
  345   345    1482667  50031.118914  58121.5790638763260    12.95    14.90          2      0.40800  134454.417744   49494.417745
  346   346    1483879  50072.016647  58121.5795372297090     7.56    10.18          2      0.40853  134535.316809   49535.316810
  347   347    1484093  50079.237667  58121.5796208063360     8.62     8.90          2      0.40278  134542.538065   49542.538065
  348   348    1486911  50174.328246  58121.5807213917310    11.45    13.45          2      0.40322  134717.631739   49637.631740
  349   349    1487065  50179.524816  58121.5807815372290     6.05     8.55          2      0.40311  134722.828479   49642.828480
  350   350    1487342  50188.871797  58121.5808897198720    13.87    18.47          3      0.40000  134732.175764   49652.175765
  351   351    1487703  50201.053705  58121.5810307141760    10.33    12.30          2      0.40972  134744.358070   49664.358070
  352   352    1488215  50218.330482  58121.5812306768770     6.71     6.71          1      0.40542  134801.635410   49681.635410
  353   353    1490501  50295.469054  58121.5821234844160    21.08    21.08          1      0.39981  134918.776494   49758.776495
  354   354    1490675  50301.340348  58121.5821914392190    25.95    32.04          2      0.39503  134924.647980   49764.647980
  355   355    1491250  50320.743575  58121.5824160135940     9.23    13.42          3      0.40789  134944.051840   49784.051840
  356   356    1491688  50335.523424  58121.5825870766590     6.47    10.99          3      0.40731  134958.832170   49798.832170
  357   357    1494600  50433.785326  58121.5837243671940     7.81    10.97          2      0.38964  135137.097275   49897.097275
  358   358    1495874  50476.775405  58121.5842219375620    11.49    20.54          4      0.39661  135220.088754   49940.088755
  359   359    1498513  50565.826241  58121.5852526185340    19.05    19.05          1      0.40983  135349.142495   50029.142495
  360   360    1499819  50609.895359  58121.5857626777600     5.75     7.92          2      0.39403  135433.213049   50073.213050
  361   361    1501411  50663.615831  58121.5863844424830    25.76    27.98          2      0.39522  135526.935275   50126.935275
  362   362    1503351  50729.079481  58121.5871421236220     8.83    12.63          2      0.40436  135632.401059   50192.401060
  363   363    1503545  50735.625837  58121.5872178916350    44.84    50.85          2      0.40503  135638.947630   50198.947630
  364   364    1506304  50828.725424  58121.5882954331520   193.93   219.29          2      0.40258  135812.050255   50292.050255
  365   365    1509136  50924.288349  58121.5894014855170     6.73     6.73          1      0.40097  135947.616300   50387.616300
  366   366    1510339  50964.882394  58121.5898713240060     9.43    14.10          3      0.40169  140028.211669   50428.211670
  367   367    1510440  50968.290737  58121.5899107724160    11.52    11.52          1      0.40764  140031.620125   50431.620125
  368   368    1511278  50996.567709  58121.5902380521860    15.98    19.99          2      0.39303  140059.898020   50459.898020
  369   369    1517161  51195.083839  58121.5925356925820    10.22    13.40          2      0.40000  140418.420635   50658.420635
  370   370    1518906  51253.967135  58121.5932172122110    13.66    17.73          2      0.40097  140517.305854   50717.305855
  371   371    1519013  51257.577912  58121.5932590036100     6.39     9.01          2      0.40600  140520.916749   50720.916750
  372   372    1519412  51271.041567  58121.5934148329600     7.78    14.26          3      0.40017  140534.380844   50734.380845
  373   373    1519638  51278.667588  58121.5935030970880    13.86    14.26          2      0.39658  140542.007115   50742.007115
  374   374    1520651  51312.850520  58121.5938987328640     8.40    10.54          2      0.40458  140616.191164   50776.191165
  375   375    1521184  51330.835802  58121.5941068958590     7.64     7.64          1      0.39675  140634.177035   50794.177035
  376   376    1523049  51393.768760  58121.5948352865790    40.00    46.56          3      0.40906  140737.112050   50857.112050
  377   377    1525394  51472.898187  58121.5957511364220    10.33    16.04          3      0.40222  140856.244064   50936.244065
  378   378    1528686  51583.983308  58121.5970368438400     7.47    10.00          2      0.39939  141047.332820   51047.332820
  379   379    1529812  51621.979265  58121.5974766118660    13.75    22.47          3      0.40603  141125.330020   51085.330020
  380   380    1530233  51636.185430  58121.5976410350720    10.30    10.30          1      0.40439  141139.536650   51099.536650
  381   381    1530559  51647.185920  58121.5977683555580    16.09    25.41          3      0.40289  141150.537499   51110.537500
  382   382    1532009  51696.114589  58121.5983346595970    17.93    20.66          2      0.39939  141239.467770   51159.467770
  383   383    1532555  51714.538931  58121.5985479042940    13.01    16.82          2      0.40306  141257.892715   51177.892715
  384   384    1533279  51738.969441  58121.5988306648320     5.73     8.02          2      0.39894  141322.324025   51202.324025
  385   385    1533612  51750.206249  58121.5989607204740     5.56     7.88          2      0.40067  141333.561199   51213.561200
  386   386    1536881  51860.515267  58121.6002374452220     5.53     8.13          2      0.39808  141523.873829   51323.873830
  387   387    1538394  51911.570070  58121.6008283572860    13.83    17.02          2      0.40239  141614.930305   51374.930305
  388   388    1539503  51948.991994  58121.6012614814080     8.79    11.20          2      0.39761  141652.353454   51412.353455
  389   389    1546694  52191.644918  58121.6040699643260     8.65    10.81          2      0.39425  142055.014329   51655.014330
  390   390    1546947  52200.182439  58121.6041687782270    19.03    24.34          3      0.40286  142103.552129   51663.552130
  391   391    1548616  52256.501172  58121.6048206154110    12.06    13.78          2      0.40325  142159.872710   51719.872710
  392   392    1549185  52275.701483  58121.6050428412420    70.14    77.23          3      0.40264  142219.073649   51739.073650
  393   393    1549271  52278.603588  58121.6050764304130    10.05    12.86          2      0.40625  142221.975850   51741.975850
  394   394    1552203  52377.541013  58121.6062215394940     6.14    10.20          2      0.40756  142400.916519   51840.916520
  395   395    1552522  52388.305235  58121.6063461254020     9.51    12.12          2      0.40428  142411.681094   51851.681095
  396   396    1553262  52413.275801  58121.6066351365890    16.34    19.16          2      0.40464  142436.652479   51876.652480
  397   397    1558694  52596.573032  58121.6087566323070     5.60    11.84          4      0.40086  142739.955724   52059.955725
  398   398    1558754  52598.597500  58121.6087800636540     6.85    10.02          2      0.39581  142741.980259   52061.980260
  399   399    1559698  52630.452120  58121.6091487513860     7.60     7.60          1      0.40444  142813.835924   52093.835925
  400   400    1564479  52791.781868  58121.6110159938430    38.34    43.81          3      0.39636  143055.170969   52255.170970
  401   401    1565057  52811.286198  58121.6112417383940     5.59     5.59          1      0.40533  143114.675940   52274.675940
  402   402    1565142  52814.154248  58121.6112749334270    15.26    15.72          2      0.39975  143117.544085   52277.544085
  403   403    1565499  52826.200923  58121.6114143625340     7.16     7.16          1      0.40181  143129.591155   52289.591155
  404   404    1569232  52952.167185  58121.6128723053820     7.82     8.56          2      0.40014  143335.561555   52415.561555
  405   405    1570601  52998.362857  58121.6134069775100    13.70    13.70          1      0.40453  143421.758744   52461.758745
  406   406    1575243  53155.002473  58121.6152199360260     6.84     9.16          2      0.40481  143658.403509   52618.403510
  407   407    1576851  53209.262794  58121.6158479490050     8.43     8.43          1      0.40431  143752.665614   52672.665615
  408   408    1577378  53227.045789  58121.6160537707010     5.94     8.71          2      0.40169  143810.449195   52690.449195
  409   409    1579767  53307.660213  58121.6169868080130    18.10    22.47          3      0.40253  143931.066270   52771.066270
  410   410    1580191  53321.967598  58121.6171524027520     5.63     6.47          2      0.40053  143945.374125   52785.374125
  411   411    1584692  53473.849310  58121.6189102929410    16.91    23.75          3      0.40078  144217.260835   52937.260835
  412   412    1587871  53581.122035  58121.6201518754050     5.61     5.86          2      0.41783  144404.537089   53044.537090
  413   413    1590800  53679.957856  58121.6212958085120     5.77     8.35          2      0.40806  144543.376165   53143.376165
  414   414    1593067  53756.455271  58121.6221811952640    13.66    22.37          3      0.40175  144659.876100   53219.876100
  415   415    1593264  53763.102992  58121.6222581364740    30.94    34.97          2      0.40633  144706.524039   53226.524040
  416   416    1596646  53877.224843  58121.6235789912450     9.38    11.67          2      0.39658  144900.649649   53340.649650
  417   417    1598340  53934.387459  58121.6242405955970     8.53    10.59          2      0.40533  144957.814149   53397.814150
  418   418    1601650  54046.079948  58121.6255333327230    11.09    13.13          2      0.40167  145149.510320   53509.510320
  419   419    1606844  54221.346404  58121.6275618796800    15.24    17.77          2      0.40650  145444.782554   53684.782555
  420   420    1614905  54493.356838  58121.6307101485820    52.58    57.67          2      0.41000  145916.801964   53956.801965
  421   421    1616043  54531.757436  58121.6311545999620    25.01    26.62          2      0.40806  145955.203829   53995.203830
  422   422    1616619  54551.193789  58121.6313795577470     7.96     8.36          2      0.40256  150014.640825   54014.640825
  423   423    1618014  54598.266735  58121.6319243835140     8.01    10.24          2      0.40483  150101.715324   54061.715325
  424   424    1618901  54628.197601  58121.6322708055680    19.15    23.72          2      0.40325  150131.647179   54091.647180
  425   425    1619919  54662.549052  58121.6326683918080     5.52     8.41          2      0.40522  150205.999765   54125.999765
  426   426    1621919  54730.037053  58121.6334495029250    12.04    16.39          3      0.40572  150313.489995   54193.489995
  427   427    1623736  54791.349887  58121.6341591422080     9.55    12.07          3      0.40578  150414.804855   54254.804855
  428   428    1624042  54801.675376  58121.6342786501890    11.82    11.82          1      0.40067  150425.130684   54265.130685
  429   429    1626114  54871.592876  58121.6350878805120     8.42     8.42          1      0.39914  150535.050495   54335.050495
  430   430    1631236  55044.429738  58121.6370883071490     7.38     8.08          2      0.40314  150827.893069   54507.893070
  431   431    1634356  55149.711021  58121.6383068405250     8.40    10.84          2      0.40397  151013.177835   54613.177835
  432   432    1634635  55159.125765  58121.6384158074620    14.62    14.62          1      0.40900  151022.592889   54622.592890
  433   433    1636615  55225.938500  58121.6391891030020     8.16    10.41          2      0.39808  151129.407834   54689.407835
  434   434    1638887  55302.605039  58121.6400764472060    12.16    18.96          3      0.40367  151246.076910   54766.076910
  435   435    1638985  55305.912084  58121.6401147232000     7.16    12.92          4      0.40764  151249.384064   54769.384065
  436   436    1639235  55314.347990  58121.6402123609980    14.11    17.21          2      0.40492  151257.820249   54777.820250
  437   437    1641943  55405.726756  58121.6412699856000    14.82    18.00          2      0.40594  151429.202039   54869.202040
  438   438    1642935  55439.200548  58121.6416574137470     7.34     7.34          1      0.39861  151502.676939   54902.676940
  439   439    1644294  55485.058835  58121.6421881809540     8.23    11.64          2      0.40458  151548.536744   54948.536745
  440   440    1645867  55538.138113  58121.6428025244540    15.91    15.91          1      0.40392  151641.617780   55001.617780
  441   441    1646227  55550.285916  58121.6429431240190     7.53     9.85          2      0.40292  151653.765984   55013.765985
  442   442    1648010  55610.451263  58121.6436394822140     7.58     7.58          1      0.39725  151753.933324   55073.933325
  443   443    1649657  55666.027588  58121.6442827267200     6.06     6.06          1      0.39636  151849.511489   55129.511490
  444   444    1650285  55687.218916  58121.6445279967100     5.94     6.58          2      0.39933  151910.703520   55150.703520
  445   445    1650376  55690.289444  58121.6445635352320     8.39     8.39          1      0.39414  151913.774149   55153.774150
  446   446    1652020  55745.764821  58121.6452056113540     9.36    12.07          3      0.40167  152009.251364   55209.251365
  447   447    1652586  55764.864163  58121.6454266685570    12.80    13.36          2      0.40886  152028.351340   55228.351340
  448   448    1654110  55816.289939  58121.6460218742910     6.83     9.06          2      0.40683  152119.778819   55279.778820
  449   449    1657732  55938.510684  58121.6474364662530     8.59    13.03          3      0.40697  152322.003615   55402.003615
  450   450    1664208  56157.036458  58121.6499656997500     5.75     7.58          2      0.39747  152700.536634   55620.536635
  451   451    1664565  56169.083368  58121.6501051315710    17.45    23.54          2      0.40650  152712.583944   55632.583945
  452   452    1664658  56172.221459  58121.6501414520700     5.53     7.27          2      0.40353  152715.722139   55635.722140
  453   453    1665289  56193.513978  58121.6503878932610     9.72    12.40          2      0.40531  152737.015364   55657.015365
  454   454    1668402  56298.558858  58121.6516036904830     8.90    12.15          2      0.40031  152922.063730   55762.063730
  455   455    1669912  56349.512357  58121.6521934300540    21.27    27.26          3      0.40239  153013.018920   55813.018920
  456   456    1670264  56361.390268  58121.6523309058820    13.44    13.44          1      0.40314  153024.897225   55824.897225
  457   457    1670789  56379.105910  58121.6525359480320     9.00    13.21          2      0.40450  153042.613454   55842.613455
  458   458    1673293  56463.600860  58121.6535138988420     7.72    11.25          2      0.40428  153207.111210   55927.111210
  459   459    1675489  56537.702630  58121.6543715582210     7.78     7.78          1      0.40317  153321.215439   56001.215440
  460   460    1677981  56621.792788  58121.6553448239360    25.78    32.06          3      0.40697  153445.308389   56085.308390
  461   461    1678262  56631.274723  58121.6554545685500    10.09    11.65          2      0.40319  153454.790639   56094.790640
  462   462    1678508  56639.575827  58121.6555506461440    14.51    19.20          3      0.40564  153503.092019   56103.092020
  463   463    1682414  56771.379539  58121.6570761520770    11.46    11.46          1      0.39603  153714.900110   56234.900110
  464   464    1684093  56828.036046  58121.6577318986880    22.89    25.06          2      0.40622  153811.558499   56291.558500
  465   465    1685486  56875.041334  58121.6582759413630     9.14     9.14          1      0.40344  153858.565349   56338.565350
  466   466    1687852  56954.879655  58121.6591999960060     8.41     8.72          2      0.40444  154018.406325   56418.406325
  467   467    1690534  57045.381012  58121.6602474654080    23.97    26.88          3      0.40350  154148.910689   56508.910690
  468   468    1690564  57046.393488  58121.6602591838850    11.85    13.86          2      0.40814  154149.923199   56509.923200
  469   469    1690808  57054.626959  58121.6603544786940     9.17     9.34          2      0.40628  154158.156945   56518.156945
  470   470    1690848  57055.976729  58121.6603701010300     8.40     8.40          1      0.40658  154159.506759   56519.506760
  471   471    1691888  57091.070552  58121.6607762795390     5.75     5.75          1      0.40867  154234.601750   56554.601750
  472   472    1695103  57199.557384  58121.6620319141630     6.92     8.72          2      0.40556  154423.092190   56663.092190
  473   473    1695910  57226.788783  58121.6623470923900    10.78    12.57          2      0.40544  154450.324495   56690.324495
  474   474    1696733  57254.559984  58121.6626685183360     7.67     7.67          1      0.40233  154518.096619   56718.096620
  475   475    1698405  57310.979872  58121.6633215262980    17.34    19.73          2      0.40031  154614.518385   56774.518385
  476   476    1699176  57336.996507  58121.6636226447620    14.03    17.52          3      0.40078  154640.535884   56800.535885
  477   477    1700303  57375.025981  58121.6640628007040    19.06    21.72          2      0.40061  154718.566624   56838.566625
  478   478    1700660  57387.072720  58121.6642022305540     6.55     6.55          1      0.40458  154730.613765   56850.613765
  479   479    1702568  57451.456172  58121.6649474093950    10.88    11.50          2      0.40200  154834.999360   56914.999360
  480   480    1706620  57588.186725  58121.6665299389440    19.20    20.18          2      0.39883  155051.734465   57051.734465
  481   481    1706707  57591.122482  58121.6665639176190     6.16    11.58          3      0.39972  155054.670319   57054.670320
  482   482    1707160  57606.408718  58121.6667408416510     8.36    14.81          3      0.40586  155109.957065   57069.957065
  483   483    1708697  57658.273221  58121.6673411252350    17.21    25.67          3      0.40544  155201.823295   57121.823295
  484   484    1712969  57802.427509  58121.6690095776510    10.20    15.75          3      0.40394  155425.982385   57265.982385
  485   485    1714007  57837.453932  58121.6694149760640     6.12     8.67          2      0.40864  155501.009975   57301.009975
  486   486    1715847  57899.542738  58121.6701335965060    19.03    19.97          2      0.40444  155603.100850   57363.100850
  487   487    1717450  57953.634181  58121.6707596548740    20.75    25.67          2      0.39914  155657.194094   57417.194095
  488   488    1718027  57973.104697  58121.6709850080640     8.06     8.32          2      0.40600  155716.665260   57436.665260
  489   489    1719341  58017.444049  58121.6714981950080    42.69    43.93          2      0.39844  155801.006090   57481.006090
  490   490    1719515  58023.315538  58121.6715661520510     5.98     8.31          2      0.39947  155806.877775   57486.877775
  491   491    1719649  58027.837132  58121.6716184853250     6.69    13.26          4      0.39647  155811.399519   57491.399520
  492   492    1719834  58034.079934  58121.6716907399810     6.57     6.57          1      0.40131  155817.642529   57497.642530
  493   493    1720200  58046.430437  58121.6718336856190     6.62     9.28          2      0.40731  155829.993445   57509.993445
  494   494    1720528  58057.498533  58121.6719617885700     6.08    10.38          3      0.40925  155841.061909   57521.061910
  495   495    1720803  58066.778064  58121.6720691905540     6.24     9.73          3      0.40725  155850.341749   57530.341750
  496   496    1721235  58081.355368  58121.6722379093500     7.53     7.53          1      0.40425  155904.919540   57544.919540
  497   497    1721318  58084.156139  58121.6722703256830     7.30    11.92          3      0.40486  155907.720405   57547.720405
  498   498    1723752  58166.288846  58121.6732209357180    10.40    18.88          4      0.39972  160029.855849   57629.855850
  499   499    1725257  58217.073717  58121.6738087235840     7.50     9.00          2      0.40450  160120.642415   57680.642415
  500   500    1725770  58234.384325  58121.6740090778370     5.62     7.63          2      0.40269  160137.953600   57697.953600
  501   501    1732290  58454.395074  58121.6765554985340    13.76    18.29          3      0.40011  160517.971689   57917.971690
  502   502    1733201  58485.136103  58121.6769112974850    25.82    30.89          3      0.40756  160548.713745   57948.713745
  503   503    1734123  58516.248120  58121.6772713902720    16.63    18.65          2      0.40917  160619.826800   57979.826800
  504   504    1734922  58543.209440  58121.6775834425980     6.24     7.50          2      0.40528  160646.789019   58006.789020
  505   505    1735401  58559.372785  58121.6777705183360    11.52    11.52          1      0.40447  160702.952904   58022.952905
  506   506    1736148  58584.579459  58121.6780622622590    18.18    20.33          2      0.40183  160728.160420   58048.160420
  507   507    1736787  58606.141904  58121.6783118275970    12.53    12.53          1      0.40281  160749.723584   58069.723585
  508   508    1736887  58609.516161  58121.6783508814980     9.04    11.11          2      0.39861  160753.097954   58073.097955
  509   509    1738109  58650.751554  58121.6788281429890    16.78    20.02          2      0.40550  160834.334725   58114.334725
  510   510    1738138  58651.730342  58121.6788394715520    15.61    17.10          2      0.41178  160835.313544   58115.313545
  511   511    1740647  58736.393784  58121.6798193724930     5.61     7.85          2      0.40475  160959.979814   58199.979815
  512   512    1741065  58750.498748  58121.6799826243970     5.65     5.65          1      0.40400  161014.085249   58214.085250
  513   513    1741181  58754.413223  58121.6800279308290    31.58    37.84          3      0.40906  161017.999855   58217.999855
  514   514    1742413  58795.985824  58121.6805090951810    18.96    21.02          2      0.40911  161059.573844   58259.573845
  515   515    1745341  58894.787973  58121.6816526385790    22.38    25.02          2      0.40128  161238.379294   58358.379295
  516   516    1745880  58912.976191  58121.6818631503620    35.17    36.01          2      0.40736  161256.568120   58376.568120
  517   517    1746455  58932.378852  58121.6820877181950    28.30    31.00          2      0.40336  161315.971429   58395.971430
  518   518    1747086  58953.671421  58121.6823341599620     6.90    12.08          3      0.40658  161337.264710   58417.264710
  519   519    1753089  59156.236525  58121.6846786634880     7.24     7.24          1      0.40394  161659.836584   58619.836585
  520   520    1753620  59174.154401  58121.6848860463100    18.13    24.44          2      0.39844  161717.755060   58637.755060
  521   521    1754845  59215.491094  58121.6853644802560     7.65     9.04          2      0.40736  161759.093135   58679.093135
  522   522    1755573  59240.056498  58121.6856488020610     5.84     5.84          1      0.40072  161823.659359   58703.659360
  523   523    1757276  59297.522556  58121.6863139184770     5.87     8.13          2      0.40183  161921.127339   58761.127340
