yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
    461
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  244   244    2232239  75312.774717  57974.8716756333060     8.32     9.24          2      0.40044  205904.373070   75544.373070
  245   245    2233366  75350.798441  57974.8721157227010    11.02    11.02          1      0.40739  205942.393769   75582.393770
  246   246    2235599  75426.136732  57974.8729876936580     5.96     5.96          1      0.40219  210057.726070   75657.726070
  247   247    2238249  75515.544176  57974.8740225020420     6.00     8.28          2      0.40053  210227.126405   75747.126405
  248   248    2240103  75578.095819  57974.8747464793860     7.09     7.09          1      0.40456  210329.673074   75809.673075
  249   249    2241160  75613.757315  57974.8751592281860     5.65    10.97          3      0.39606  210405.331734   75845.331735
  250   250    2242741  75667.098485  57974.8757766028420    12.32    16.54          3      0.40561  210458.668665   75898.668665
  251   251    2247996  75844.395190  57974.8778286480260    12.53    15.12          2      0.40428  210755.951274   76075.951275
  252   252    2252361  75991.664396  57974.8795331527300     8.45    10.65          2      0.40069  211023.208775   76223.208775
  253   253    2258346  76193.590419  57974.8818702594820     9.30    10.02          2      0.40197  211345.118749   76425.118750
  254   254    2259652  76237.653191  57974.8823802452740     6.54    11.87          3      0.40372  211429.178020   76469.178020
  255   255    2259692  76239.002793  57974.8823958656510    13.33    13.33          1      0.40519  211430.527514   76470.527515
  256   256    2262798  76343.795150  57974.8836087401600     6.82     9.34          2      0.40592  211615.311545   76575.311545
  257   257    2264026  76385.226157  57974.8840882657150     6.44     8.92          2      0.40344  211656.739260   76616.739260
  258   258    2266730  76476.455621  57974.8851441622780     8.05    11.20          3      0.40564  211827.961475   76707.961475
  259   259    2267665  76508.001207  57974.8855092732290     6.89     8.96          2      0.40333  211859.504555   76739.504555
  260   260    2269327  76564.075167  57974.8861582774020    18.50    21.75          2      0.41172  211955.574059   76795.574060
  261   261    2269562  76572.003497  57974.8862500404740    10.10    10.63          2      0.40406  212003.501759   76803.501760
  262   262    2270861  76615.829918  57974.8867572907140     7.09    10.32          2      0.40047  212047.324699   76847.324700
  263   263    2272319  76665.021226  57974.8873266345600     7.94     9.70          2      0.40983  212136.512100   76896.512100
  264   264    2274230  76729.495613  57974.8880728658940    28.47    31.95          2      0.40294  212240.981364   76960.981365
  265   265    2276386  76802.236411  57974.8889147732740     8.55    15.45          3      0.40914  212353.716385   77033.716385
  266   266    2279094  76893.600728  57974.8899722306430    10.34    19.42          3      0.40847  212525.073445   77125.073445
  267   267    2286175  77132.504051  57974.8927373154050     8.25     8.25          1      0.40089  212923.957794   77363.957795
  268   268    2287015  77160.844701  57974.8930653321860     8.03    10.85          2      0.40567  212952.296195   77392.296195
  269   269    2287453  77175.622415  57974.8932363705470     6.06     6.06          1      0.41078  213007.072734   77407.072735
  270   270    2288473  77210.035527  57974.8936346704510     6.98    11.11          3      0.40075  213041.483114   77441.483115
  271   271    2292822  77356.765247  57974.8953329310980    15.63    15.63          1      0.40694  213308.201184   77588.201185
  272   272    2293101  77366.178115  57974.8954418763260     7.93     7.93          1      0.40031  213317.613305   77597.613305
  273   273    2296093  77467.124094  57974.8966102325760     7.94     8.97          2      0.39617  213458.551269   77698.551270
  274   274    2296762  77489.695566  57974.8968714764540     8.45    14.38          3      0.40494  213521.120949   77721.120950
  275   275    2299648  77587.065340  57974.8979984414340     8.35    11.77          3      0.40328  213658.482994   77818.482995
  276   276    2299802  77592.261073  57974.8980585772420    20.06    21.60          2      0.40256  213703.678314   77823.678315
  277   277    2301355  77644.657302  57974.8986650150660     5.74     5.74          1      0.40439  213756.070384   77876.070385
  278   278    2301609  77653.226932  57974.8987642006020     9.02    10.35          2      0.40458  213804.639334   77884.639335
  279   279    2301804  77659.806194  57974.8988403494660     7.76     9.96          2      0.41111  213811.218074   77891.218075
  280   280    2303996  77733.760944  57974.8996963072260     5.85     7.14          2      0.39828  213925.166954   77965.166955
  281   281    2307153  77840.274182  57974.9009290993280     5.82     5.82          1      0.40531  214111.671740   78071.671740
  282   282    2307659  77857.345697  57974.9011266863100     6.99     9.01          2      0.39769  214128.741899   78088.741900
  283   283    2307918  77866.084261  57974.9012278270980     5.76     5.76          1      0.40497  214137.479770   78097.479770
  284   284    2308621  77889.802693  57974.9015023459840     9.50    14.23          3      0.40917  214201.196320   78121.196320
  285   285    2311197  77976.713515  57974.9025082582780    12.88    18.33          3      0.40861  214328.100244   78208.100245
  286   286    2311210  77977.152090  57974.9025133343740     6.87    20.50          5      0.40778  214328.538784   78208.538785
  287   287    2314715  78095.406333  57974.9038820177410    11.31    12.20          2      0.41300  214526.783645   78326.783645
  288   288    2315046  78106.573569  57974.9040112681600    26.14    29.94          2      0.40511  214537.949995   78337.949995
  289   289    2316214  78145.980341  57974.9044673650560     6.63     6.63          1      0.40511  214617.353640   78377.353640
  290   290    2322314  78351.786388  57974.9068493794940     8.54    10.95          2      0.40836  214943.143360   78583.143360
  291   291    2322355  78353.169343  57974.9068653859200     6.05     6.88          2      0.39839  214944.526205   78584.526205
  292   292    2322549  78359.714842  57974.9069411440130    21.76    24.25          2      0.40417  214951.071184   78591.071185
  293   293    2323498  78391.732887  57974.9073117232260     9.26    14.84          3      0.40550  215023.086689   78623.086690
  294   294    2323503  78391.901655  57974.9073136765700    16.11    19.16          2      0.40756  215023.255445   78623.255445
  295   295    2323936  78406.510479  57974.9074827601660    33.06    47.61          5      0.40700  215037.863110   78637.863110
  296   296    2324616  78429.452964  57974.9077482982020    30.30    33.68          2      0.41228  215100.803774   78660.803775
  297   297    2327832  78537.956280  57974.9090041236100    42.70    63.23          4      0.40417  215249.298485   78769.298485
  298   298    2328385  78556.613825  57974.9092200674180     8.71    13.82          3      0.40597  215307.954549   78787.954550
  299   299    2328579  78563.159129  57974.9092958232450    12.06    17.12          3      0.40583  215314.499335   78794.499335
  300   300    2328603  78563.968728  57974.9093051936130     7.93    13.33          3      0.40217  215315.308869   78795.308870
  301   301    2329735  78602.160732  57974.9097472306940     6.86    11.23          3      0.39667  215353.497845   78833.497845
  302   302    2330008  78611.371618  57974.9098538381700     8.73     9.34          2      0.40353  215402.707999   78842.708000
  303   303    2331071  78647.235957  57974.9102689346940    76.93    88.96          3      0.40706  215438.569495   78878.569495
  304   304    2331148  78649.833683  57974.9102990009600    64.82    76.67          3      0.40253  215441.167014   78881.167015
  305   305    2333234  78720.212745  57974.9111135734400    32.02    35.02          2      0.40781  215551.540494   78951.540495
  306   306    2335562  78798.756438  57974.9120226439550     9.11     9.11          1      0.40944  215710.077959   79030.077960
  307   307    2336768  78839.445004  57974.9124935764350     6.14     7.12          2      0.40114  215750.763300   79070.763300
  308   308    2337469  78863.095950  57974.9127673142400    22.61    29.91          3      0.40506  215814.412370   79094.412370
  309   309    2342238  79023.995437  57974.9146295768190     5.57     6.55          2      0.39700  220055.299100   79255.299100
  310   310    2342691  79039.279269  57974.9148064730240    10.13    11.09          2      0.40322  220110.581720   79270.581720
  311   311    2348525  79236.110732  57974.9170846149630    43.57    46.87          2      0.40356  220427.397580   79467.397580
  312   312    2348582  79238.033934  57974.9171068742400     6.31     6.76          2      0.40647  220429.320630   79469.320630
  313   313    2353065  79389.284193  57974.9188574559360    10.88    13.44          2      0.39936  220700.558900   79620.558900
  314   314    2353524  79404.770340  57974.9190366937470     5.74     7.95          2      0.40214  220716.043820   79636.043820
  315   315    2355971  79487.328788  57974.9199922313470     7.46     9.50          3      0.39906  220838.595725   79718.595725
  316   316    2358005  79555.953631  57974.9207865003520    51.37    60.92          4      0.41017  220947.215129   79787.215130
  317   317    2358746  79580.953857  57974.9210758548350    63.09    70.49          3      0.40603  221012.213375   79812.213375
  318   318    2359723  79613.916569  57974.9214573676930    10.27    10.27          1      0.40669  221045.173475   79845.173475
  319   319    2360080  79625.961014  57974.9215967709950     5.58     5.58          1      0.39886  221057.216964   79857.216965
  320   320    2362271  79699.882756  57974.9224523467140    16.01    20.96          3      0.40781  221211.132849   79931.132850
  321   321    2365504  79808.959773  57974.9237148121860     5.62     5.62          1      0.40372  221400.201224   80040.201225
  322   322    2368760  79918.812831  57974.9249862596220     7.43     8.00          2      0.40147  221550.045580   80150.045580
  323   323    2369344  79938.516411  57974.9252143103100    45.87    56.52          3      0.40717  221609.747600   80169.747600
  324   324    2369487  79943.340809  57974.9252701482500    23.73    24.46          2      0.40008  221614.571614   80174.571615
  325   325    2372134  80032.647483  57974.9263037903100     6.55     8.22          2      0.41167  221743.871215   80263.871215
  326   326    2374586  80115.374470  57974.9272612785920    17.29    21.25          3      0.40431  221906.591650   80346.591650
  327   327    2374684  80118.680912  57974.9272995475970     6.87     6.87          1      0.40583  221909.897830   80349.897830
  328   328    2374894  80125.765913  57974.9273815499140     5.64     6.47          2      0.40222  221916.982269   80356.982270
  329   329    2377217  80204.140736  57974.9282886659330    10.33    12.65          2      0.39822  222035.350885   80435.350885
  330   330    2377693  80220.200498  57974.9284745427970     6.24     9.58          2      0.40269  222051.409375   80451.409375
  331   331    2380391  80311.227551  57974.9295280966530     7.77    13.19          3      0.40572  222222.429220   80542.429220
  332   332    2380631  80319.324588  57974.9296218123650     6.00     7.81          2      0.39825  222230.525615   80550.525615
  333   333    2382088  80368.482045  57974.9301907644160    12.88    16.62          2      0.40439  222319.679180   80599.679180
  334   334    2384858  80461.938080  57974.9312724314750    10.21    13.57          3      0.40108  222453.127814   80693.127815
  335   335    2387974  80567.067794  57974.9324892105860     7.11    16.18          6      0.40075  222638.249205   80798.249205
  336   336    2388011  80568.316328  57974.9325036612100     6.89     6.89          1      0.40692  222639.497640   80799.497640
  337   337    2389581  80621.285876  57974.9331167346820     8.99     8.99          1      0.40147  222732.462994   80852.462995
  338   338    2389957  80633.971666  57974.9332635609470    19.19    19.57          2      0.40300  222745.147779   80865.147780
  339   339    2390158  80640.753282  57974.9333420518780     7.76    13.29          3      0.40719  222751.928859   80871.928860
  340   340    2393129  80740.990767  57974.9345022079490     5.70     7.73          2      0.40331  222932.158410   80972.158410
  341   341    2396272  80847.031456  57974.9357295307390    12.32    16.47          2      0.40372  223118.190705   81078.190705
  342   342    2397352  80883.469390  57974.9361512660860     7.13     7.13          1      0.40844  223154.625755   81114.625755
  343   343    2401585  81026.285108  57974.9378042257920     9.48    10.71          2      0.40528  223417.430170   81257.430170
  344   344    2403378  81086.778645  57974.9385043824640     7.59     7.59          1      0.40781  223517.918919   81317.918920
  345   345    2412049  81379.326503  57974.9418903530500    29.80    33.46          2      0.40086  224010.443629   81610.443630
  346   346    2412590  81397.579267  57974.9421016118910    12.15    16.64          2      0.40494  224028.694950   81628.694950
  347   347    2413295  81421.365093  57974.9423769107970     5.77     7.96          2      0.40650  224052.478894   81652.478895
  348   348    2415250  81487.323966  57974.9431403236860    26.96    29.31          2      0.39936  224158.432549   81718.432550
  349   349    2416490  81529.160021  57974.9436245372800     5.61     7.37          2      0.40192  224240.265295   81760.265295
  350   350    2417431  81560.908142  57974.9439919923840    13.41    17.24          2      0.40261  224312.010905   81792.010905
  351   351    2418033  81581.218783  57974.9442270692480    13.60    22.89          3      0.40147  224332.319940   81812.319940
  352   352    2418273  81589.316279  57974.9443207902720     7.10    11.47          3      0.40761  224340.416794   81820.416795
  353   353    2418983  81613.270609  57974.9445980394620    10.80    14.85          3      0.40383  224404.369229   81844.369230
  354   354    2423486  81765.196089  57974.9463564362110    16.56    18.37          2      0.40975  224636.282695   81996.282695
  355   355    2423921  81779.872280  57974.9465262995330     5.91     5.91          1      0.40575  224650.957725   82010.957725
  356   356    2424773  81808.617763  57974.9468590018820     6.39     6.81          2      0.40956  224719.700935   82039.700935
  357   357    2425193  81822.787924  57974.9470230083840    27.89    32.09          2      0.40703  224733.869974   82053.869975
  358   358    2429262  81960.070644  57974.9486119287420    30.21    36.00          3      0.40814  224951.141839   82191.141840
  359   359    2429383  81964.152917  57974.9486591772800    10.34    15.83          3      0.40494  224955.223790   82195.223790
  360   360    2430672  82007.641886  57974.9491625218300     8.47    23.50          5      0.39933  225038.709319   82238.709320
  361   361    2430996  82018.573345  57974.9492890433410    76.26    83.60          2      0.40294  225049.639915   82249.639915
  362   362    2431445  82033.721953  57974.9494643744510     5.88     8.41          2      0.40117  225104.787324   82264.787325
  363   363    2434186  82126.199624  57974.9505347178750     8.81    10.66          2      0.39967  225237.257685   82357.257685
  364   364    2434221  82127.380693  57974.9505483876480     5.61     5.61          1      0.40619  225238.438659   82358.438660
  365   365    2437002  82221.208060  57974.9516343525500     8.45    10.63          2      0.40911  225412.258610   82452.258610
  366   366    2437150  82226.201330  57974.9516921450240     7.65     9.81          2      0.40731  225417.251485   82457.251485
  367   367    2437670  82243.745367  57974.9518952009980    24.70    28.58          2      0.40503  225434.794135   82474.794135
  368   368    2438591  82274.818718  57974.9522548462720     7.42    13.95          4      0.40600  225505.865030   82505.865030
  369   369    2439477  82304.711066  57974.9526008225280    15.62    25.10          4      0.40219  225535.755015   82535.755015
  370   370    2442848  82418.444191  57974.9539171781380     9.40     9.40          1      0.40336  225729.479149   82649.479150
  371   371    2443346  82435.246193  57974.9541116457600     6.58     8.30          2      0.40736  225746.279825   82666.279825
  372   372    2444324  82468.242366  57974.9544935459070    17.04    18.16          2      0.39992  225819.273390   82699.273390
  373   373    2445026  82491.926893  57974.9547676723710     7.32     9.43          2      0.39897  225842.956044   82722.956045
  374   374    2447765  82584.337191  57974.9558372360060    12.13    12.13          1      0.40069  230015.359039   82815.359040
  375   375    2448130  82596.651904  57974.9559797674110   114.49   132.16          3      0.40350  230027.672779   82827.672780
  376   376    2448356  82604.276777  57974.9560680182530     6.80     7.39          2      0.40147  230035.297049   82835.297050
  377   377    2448994  82625.801973  57974.9563171524610    23.98    30.02          3      0.39886  230056.820544   82856.820545
  378   378    2449303  82636.227272  57974.9564378156540    13.43    15.60          2      0.40042  230107.245020   82867.245020
  379   379    2449655  82648.103345  57974.9565752701950    13.90    18.74          3      0.40197  230119.120154   82879.120155
  380   380    2450019  82660.384150  57974.9567174091390     8.41    14.00          3      0.39994  230131.399990   82891.399990
  381   381    2452272  82736.397507  57974.9575971933700    10.38    14.40          3      0.40319  230247.407340   82967.407340
  382   382    2452496  82743.955074  57974.9576846652030    32.47    44.32          4      0.40622  230254.964309   82974.964310
  383   383    2455281  82837.917703  57974.9587721956350     5.89     7.20          2      0.41806  230428.919515   83068.919515
  384   384    2457221  82903.370219  57974.9595297479040    11.74    12.06          2      0.40269  230534.366859   83134.366860
  385   385    2457533  82913.896680  57974.9596515819390    10.87    15.49          3      0.40247  230544.892489   83144.892490
  386   386    2459364  82975.672271  57974.9603665772030     7.34    11.20          3      0.40444  230646.663199   83206.663200
  387   387    2461081  83033.601552  57974.9610370550020    20.27    22.62          2      0.40331  230744.587904   83264.587905
  388   388    2461220  83038.291117  57974.9610913323650    45.49    87.24          4      0.40017  230749.277100   83269.277100
  389   389    2461731  83055.531759  57974.9612908768380    11.04    14.36          2      0.40539  230806.516380   83286.516380
  390   390    2462622  83085.592708  57974.9616388044930     8.70    12.82          3      0.39886  230836.574955   83316.574955
  391   391    2464139  83136.774606  57974.9622311875710     5.59     9.00          2      0.40850  230927.752810   83367.752810
  392   392    2468600  83287.282833  57974.9639731809410    33.74    36.54          2      0.40769  231158.249150   83518.249150
  393   393    2468855  83295.886102  57974.9640727558020    79.60    88.01          3      0.40492  231206.851739   83526.851740
  394   394    2469122  83304.894334  57974.9641770177540    21.66    29.75          4      0.40503  231215.859259   83535.859260
  395   395    2470147  83339.476275  57974.9645772717060     6.16     6.85          2      0.39889  231250.438469   83570.438470
  396   396    2471165  83373.822342  57974.9649747956220     9.41    11.62          2      0.40142  231324.781824   83604.781825
  397   397    2471695  83391.704054  57974.9651817598850    24.37    29.45          3      0.40769  231342.662125   83622.662125
  398   398    2474341  83480.976568  57974.9662150065660    13.35    14.57          2      0.40681  231511.927590   83711.927590
  399   399    2474905  83500.005181  57974.9664352451460    24.47    26.91          2      0.40672  231530.954700   83730.954700
  400   400    2474946  83501.388525  57974.9664512560770    10.99    13.30          2      0.40828  231532.337935   83732.337935
  401   401    2479111  83641.909989  57974.9680776619010    13.04    15.15          2      0.40411  231752.848305   83872.848305
  402   402    2480308  83682.294948  57974.9685450804220     6.61     6.61          1      0.39694  231833.230074   83913.230075
  403   403    2483164  83778.652719  57974.9696603324030    16.51    33.54          5      0.40006  232009.580239   84009.580240
  404   404    2486052  83876.090020  57974.9707880789380    15.09    15.09          1      0.39978  232147.009850   84107.009850
  405   405    2489866  84004.769351  57974.9722774230530     7.11     8.88          2      0.39969  232355.679025   84235.679025
  406   406    2489970  84008.278573  57974.9723180390400   120.11   142.62          4      0.41169  232359.187969   84239.187970
  407   407    2491340  84054.500236  57974.9728530119940     5.61     7.69          2      0.40175  232445.405985   84285.405985
  408   408    2498166  84284.800469  57974.9755185239420     6.19     6.19          1      0.40164  232835.688045   84515.688045
  409   409    2498403  84292.796704  57974.9756110729600    13.80    14.63          2      0.40681  232843.683650   84523.683650
  410   410    2498414  84293.167844  57974.9756153685630     7.65     7.65          1      0.40722  232844.054759   84524.054760
  411   411    2498593  84299.207025  57974.9756852664960    21.11    35.23          4      0.40581  232850.093464   84530.093465
  412   412    2500400  84360.172760  57974.9763908884220    10.05    13.11          2      0.40414  232951.054390   84591.054390
  413   413    2504040  84482.981539  57974.9778122863230     6.75     9.45          2      0.40353  233153.853480   84713.853480
  414   414    2504492  84498.231492  57974.9779887904130    30.20    38.77          3      0.40558  233209.102230   84729.102230
  415   415    2505101  84518.778142  57974.9782265988740     7.10     9.94          2      0.39947  233229.647259   84749.647260
  416   416    2505384  84528.326186  57974.9783371086340     6.79     6.79          1      0.39936  233239.194550   84759.194550
  417   417    2505458  84530.823003  57974.9783660069760    29.12    32.92          2      0.40394  233241.691170   84761.691170
  418   418    2509744  84675.426868  57974.9800396628220     8.18    10.96          3      0.40036  233506.283630   84906.283630
  419   419    2514598  84839.194539  57974.9819351219710     6.08     6.08          1      0.40353  233750.038385   85070.038385
  420   420    2516022  84887.238218  57974.9824911830780     9.06     9.06          1      0.39750  233838.078275   85118.078275
  421   421    2517056  84922.124404  57974.9828949583870     6.59     8.00          2      0.40919  233912.961710   85152.961710
  422   422    2517425  84934.573835  57974.9830390490110     8.66    14.00          3      0.40500  233925.410159   85165.410160
  423   423    2518080  84956.672588  57974.9832948216190     5.83     8.37          2      0.40253  233947.507169   85187.507170
  424   424    2519796  85014.568208  57974.9839649098110    10.00    13.52          2      0.40364  234045.398224   85245.398225
  425   425    2520118  85025.432019  57974.9840906483710    19.42    23.18          3      0.40250  234056.261180   85256.261180
  426   426    2520690  85044.730651  57974.9843140121730    20.34    27.77          3      0.40564  234115.558290   85275.558290
  427   427    2521242  85063.354439  57974.9845295652610     6.79     9.43          2      0.40672  234134.180609   85294.180610
  428   428    2521295  85065.142445  57974.9845502597760     6.92    16.25          4      0.40228  234135.968475   85295.968475
  429   429    2522045  85090.446520  57974.9848431310210    13.27    18.07          3      0.40419  234201.270554   85321.270555
  430   430    2522205  85095.844846  57974.9849056116480    10.32    10.32          1      0.40825  234206.668455   85326.668455
  431   431    2522430  85103.436035  57974.9849934726270     8.24    10.49          2      0.40781  234214.259044   85334.259045
  432   432    2523000  85122.666861  57974.9852160516350     7.70     7.70          1      0.40122  234233.488354   85353.488355
  433   433    2524828  85184.341243  57974.9859298754940     8.91     8.91          1      0.40336  234335.157875   85415.157875
  434   434    2525079  85192.809856  57974.9860278918530     9.07     9.07          1      0.40956  234343.625820   85423.625820
  435   435    2525877  85219.733308  57974.9863395058820    13.56    13.56          1      0.40911  234410.547149   85450.547150
  436   436    2526632  85245.205971  57974.9866343283580    17.08    24.59          4      0.40772  234436.017804   85476.017805
  437   437    2528086  85294.261923  57974.9872021055870     5.54     6.58          2      0.40519  234525.069889   85525.069890
  438   438    2528841  85319.734536  57974.9874969275010    10.22    13.41          3      0.40233  234550.540494   85550.540495
  439   439    2529336  85336.435187  57974.9876902220670    13.09    14.17          2      0.40261  234607.239830   85567.239830
  440   440    2529756  85350.605629  57974.9878542318210    11.98    16.64          4      0.40825  234621.409155   85581.409155
  441   441    2532624  85447.368161  57974.9889741685380     5.75     9.55          3      0.40822  234758.164059   85678.164060
  442   442    2533598  85480.229576  57974.9893545089790    23.47    24.46          2      0.40625  234831.022884   85711.022885
  443   443    2533902  85490.486129  57974.9894732190850    13.22    13.22          1      0.40625  234841.278630   85721.278630
  444   444    2534931  85525.203125  57974.9898750361730    15.72    25.54          5      0.40308  234915.992889   85755.992890
  445   445    2536949  85593.287701  57974.9906630520960     5.59     5.59          1      0.40058  235024.072100   85824.072100
  446   446    2537341  85606.513438  57974.9908161277570    22.05    33.35          3      0.40558  235037.296795   85837.296795
  447   447    2537566  85614.104707  57974.9909039896700    18.38    19.87          2      0.40753  235044.887465   85844.887465
  448   448    2538764  85654.523337  57974.9913717978880     9.57     9.57          1      0.39847  235125.302909   85885.302910
  449   449    2540092  85699.328632  57974.9918903776900     5.64     5.72          2      0.40800  235210.104674   85930.104675
  450   450    2540432  85710.799771  57974.9920231454980     7.15    11.36          3      0.40778  235221.574909   85941.574910
  451   451    2540865  85725.408337  57974.9921922261250     5.54     7.73          2      0.39922  235236.182325   85956.182325
  452   452    2542939  85795.382316  57974.9930021101440    11.49    14.41          2      0.39800  235346.150789   86026.150790
  453   453    2543141  85802.197678  57974.9930809916420     7.84    14.24          3      0.40222  235352.965614   86032.965615
  454   454    2545203  85871.766914  57974.9938861911300    28.49    32.46          3      0.40461  235502.529370   86102.529370
  455   455    2546916  85929.561272  57974.9945551073150     6.09    10.34          3      0.40433  235600.319174   86160.319175
  456   456    2547491  85948.960970  57974.9947796408580     6.04     7.80          2      0.40306  235619.717344   86179.717345
  457   457    2550083  86036.411885  57974.9957918042240    27.05    28.75          2      0.41067  235747.161370   86267.161370
  458   458    2550349  86045.386111  57974.9958956725760     7.22     9.26          2      0.40289  235756.134890   86276.134890
  459   459    2551253  86075.885959  57974.9962486800770    73.36    78.98          3      0.40508  235826.632335   86306.632335
  460   460    2551849  86095.994373  57974.9964814163580    58.31    75.22          5      0.40981  235846.739165   86326.739165
  461   461    2552983  86134.253712  57974.9969242327810     8.62     8.62          1      0.40028  235924.995490   86364.995490
