yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 1824  1824    1987948  67070.706578  57974.7762813261310     7.07    12.71          2      0.00397  184142.962039   67302.962040
 1825  1825    1988158  67077.791504  57974.7763633275900    10.44    20.46          4     -0.00183  184150.046400   67310.046400
 1826  1826    1988165  67078.027933  57974.7763660640380     8.45    12.58          3      0.00581  184150.282810   67310.282810
 1827  1827    1988169  67078.162828  57974.7763676253180     8.06    10.48          2      0.00392  184150.417694   67310.417695
 1828  1828    1988483  67088.756670  57974.7764902392320    15.33    20.45          2      0.00103  184201.010689   67321.010690
 1829  1829    1988521  67090.038802  57974.7765050787330    37.09    61.74          5      0.00289  184202.292719   67322.292720
 1830  1830    1988673  67095.166972  57974.7765644325500     8.55     8.85          2     -0.00033  184207.420480   67327.420480
 1831  1831    1988684  67095.538011  57974.7765687269760    14.14    18.51          4     -0.00286  184207.791490   67327.791490
 1832  1832    1988843  67100.902485  57974.7766308157950    10.33    11.39          2     -0.00231  184213.155534   67333.155535
 1833  1833    1988868  67101.746097  57974.7766405798270     7.15     9.79          2      0.00217  184213.999079   67333.999080
 1834  1834    1989049  67107.852715  57974.7767112582780     6.38     9.71          2     -0.00028  184220.105209   67340.105210
 1835  1835    1989206  67113.149663  57974.7767725655420    12.34    15.24          2     -0.00114  184225.401735   67345.401735
 1836  1836    1989273  67115.410124  57974.7767987282820     7.53    10.08          2     -0.00203  184227.662014   67347.662015
 1837  1837    1989442  67121.111929  57974.7768647214080     6.55     8.80          3     -0.00294  184233.363364   67353.363365
 1838  1838    1989861  67135.248573  57974.7770283399680     6.54     6.54          1      0.00136  184247.498879   67367.498880
 1839  1839    1989871  67135.585915  57974.7770322443780     9.71    10.54          2     -0.00011  184247.836194   67367.836195
 1840  1840    1989926  67137.441338  57974.7770537191940    14.24    21.92          3     -0.00600  184249.691470   67369.691470
 1841  1841    1990044  67141.422651  57974.7770997992060     6.89    10.20          3     -0.00172  184253.672464   67373.672465
 1842  1842    1990123  67144.088009  57974.7771306482560     9.45    11.30          2     -0.00150  184256.337610   67376.337610
 1843  1843    1990297  67149.958683  57974.7771985958660     7.68    17.58          4      0.00264  184302.207815   67382.207815
 1844  1844    1990448  67155.053040  57974.7772575583360    33.16    41.81          4     -0.00278  184307.301764   67387.301765
 1845  1845    1990491  67156.503906  57974.7772743507710    21.97    26.31          2      0.00025  184308.752515   67388.752515
 1846  1846    1990514  67157.279953  57974.7772833327870    10.50    22.60          5      0.00214  184309.528500   67389.528500
 1847  1847    1990666  67162.408058  57974.7773426858500    23.82    26.36          2     -0.00319  184314.656195   67394.656195
 1848  1848    1990754  67165.377260  57974.7773770516220     6.61     8.21          3      0.00286  184317.625159   67397.625160
 1849  1849    1991058  67175.633589  57974.7774957591300    21.56    29.81          3     -0.00386  184327.880669   67407.880670
 1850  1850    1991072  67176.106002  57974.7775012268800     6.20     8.50          2     -0.00192  184328.353044   67408.353045
 1851  1851    1991107  67177.286846  57974.7775148940540     7.04     8.78          2     -0.00219  184329.533794   67409.533795
 1852  1852    1991231  67181.470545  57974.7775633164930     7.12     9.13          2      0.00103  184333.717160   67413.717160
 1853  1853    1991247  67182.010518  57974.7775695661820    22.73    27.62          3      0.00561  184334.257089   67414.257090
 1854  1854    1991254  67182.246587  57974.7775722984580     5.62     6.77          2      0.00258  184334.493140   67414.493140
 1855  1855    1991418  67187.779544  57974.7776363373180    18.15    22.73          2     -0.00306  184340.025655   67420.025655
 1856  1856    1991429  67188.150789  57974.7776406341250    26.01    28.25          2      0.00064  184340.396869   67420.396870
 1857  1857    1991439  67188.488176  57974.7776445390720    17.53    36.95          4      0.00064  184340.734230   67420.734230
 1858  1858    1991498  67190.478670  57974.7776675771900    13.46    14.57          2     -0.00214  184342.724564   67422.724565
 1859  1859    1991618  67194.527498  57974.7777144386300    67.17    97.59          5      0.00358  184346.773069   67426.773070
 1860  1860    1991800  67200.667818  57974.7777855071490     7.65    10.76          2      0.00008  184352.912899   67432.912900
 1861  1861    1991852  67202.422379  57974.7778058145660     5.67     6.62          2      0.00450  184354.667319   67434.667320
 1862  1862    1991860  67202.692135  57974.7778089367550    10.33    23.55          5     -0.00019  184354.937055   67434.937055
 1863  1863    1991899  67204.007965  57974.7778241662590     8.13    20.69          6      0.00061  184356.252779   67436.252780
 1864  1864    1992093  67210.553198  57974.7778999212800    23.08    31.50          3     -0.00144  184402.797489   67442.797490
 1865  1865    1992159  67212.780201  57974.7779256967680     6.79    13.72          3      0.00581  184405.024315   67445.024315
 1866  1866    1992241  67215.546452  57974.7779577135620     9.72     9.72          1     -0.00369  184407.790345   67447.790345
 1867  1867    1992496  67224.149889  57974.7780572903810    12.81    15.18          2     -0.00144  184416.393095   67456.393095
 1868  1868    1992674  67230.155349  57974.7781267980290     8.68     8.68          1     -0.00217  184422.398075   67462.398075
 1869  1869    1992835  67235.587358  57974.7781896684930    13.74    14.88          2      0.00044  184427.829649   67467.829650
 1870  1870    1992892  67237.510336  57974.7782119251840     9.59     9.78          2     -0.00344  184429.752475   67469.752475
 1871  1871    1992996  67241.019281  57974.7782525379710    13.94    28.93          4      0.00036  184433.261140   67473.261140
 1872  1872    1993018  67241.761566  57974.7782611292290    11.88    13.50          2      0.00119  184434.003364   67474.003365
 1873  1873    1993035  67242.335097  57974.7782677673220     9.13    13.63          3      0.00056  184434.576849   67474.576850
 1874  1874    1993051  67242.874735  57974.7782740131330    65.87    83.20          4     -0.00494  184435.116445   67475.116445
 1875  1875    1993112  67244.933004  57974.7782978356860     6.41    11.07          3      0.00144  184437.174549   67477.174550
 1876  1876    1993121  67245.236618  57974.7783013497470    39.38    59.57          3      0.00044  184437.478140   67477.478140
 1877  1877    1993179  67247.193580  57974.7783239997700    12.32    19.84          3      0.00378  184439.434945   67479.434945
 1878  1878    1993294  67251.073680  57974.7783689083260    15.06    26.71          3      0.00831  184443.314735   67483.314735
 1879  1879    1993301  67251.309438  57974.7783716370050    10.32    14.38          3     -0.00392  184443.550474   67483.550475
 1880  1880    1993346  67252.827940  57974.7783892122620     6.61    10.88          3      0.00383  184445.068855   67485.068855
 1881  1881    1993465  67256.842620  57974.7784356784640    19.10    23.73          2     -0.00275  184449.083215   67489.083215
 1882  1882    1993590  67261.060087  57974.7784844917500     7.29    12.39          3      0.00119  184453.300344   67493.300345
 1883  1883    1993610  67261.734781  57974.7784923007100     8.10     8.10          1     -0.00117  184453.974984   67493.974985
 1884  1884    1993765  67266.964469  57974.7785528295040     6.29    12.29          3      0.00456  184459.204255   67499.204255
 1885  1885    1993869  67270.473139  57974.7785934391040     7.32    10.70          2      0.00006  184502.712645   67502.712645
 1886  1886    1994015  67275.398997  57974.7786504513540     7.70     9.93          2      0.00058  184507.638109   67507.638110
 1887  1887    1994051  67276.613649  57974.7786645098240     5.63     5.63          1      0.00219  184508.852664   67508.852665
 1888  1888    1994110  67278.604228  57974.7786875489280     5.84    15.82          4      0.00211  184510.843085   67510.843085
 1889  1889    1994236  67282.855333  57974.7787367515390     7.10    17.49          4      0.00319  184515.093850   67515.093850
 1890  1890    1994343  67286.465306  57974.7787785336320    31.78    48.87          3      0.00111  184518.703534   67518.703535
 1891  1891    1994433  67289.501849  57974.7788136788100     5.59     5.59          1      0.00294  184521.739835   67521.739835
 1892  1892    1994636  67296.350806  57974.7788929491460    13.96    41.20          6      0.00314  184528.588245   67528.588245
 1893  1893    1994663  67297.261704  57974.7789034919420    12.66    15.77          2      0.00192  184529.499070   67529.499070
 1894  1894    1994943  67306.708528  57974.7790128301820    10.01    19.79          5      0.00181  184538.945139   67538.945140
 1895  1895    1995032  67309.711353  57974.7790475851010     7.95    14.01          3      0.00411  184541.947725   67541.947725
 1896  1896    1995132  67313.085137  57974.7790866335230     5.87    20.37          5      0.00181  184545.321240   67545.321240
 1897  1897    1995193  67315.143332  57974.7791104552320    12.08    22.65          5      0.00581  184547.379270   67547.379270
 1898  1898    1995266  67317.606094  57974.7791389594240     7.54     7.54          1      0.00086  184549.841834   67549.841835
 1899  1899    1995383  67321.553359  57974.7791846453630     7.62     9.52          2     -0.00386  184553.788784   67553.788785
 1900  1900    1995469  67324.454866  57974.7792182276220    20.43    23.89          2     -0.00428  184556.690059   67556.690060
 1901  1901    1995478  67324.758745  57974.7792217447300     8.64     9.69          2      0.00242  184556.993914   67556.993915
 1902  1902    1995495  67325.332286  57974.7792283829380    36.43    39.94          3      0.00208  184557.567410   67557.567410
 1903  1903    1995743  67333.699429  57974.7793252248700     6.52     6.52          1      0.00050  184605.933885   67565.933885
 1904  1904    1995776  67334.812663  57974.7793381095300     7.72     9.36          2     -0.00356  184607.047030   67567.047030
 1905  1905    1995836  67336.837135  57974.7793615409150     8.21    21.15          5      0.00094  184609.071339   67569.071340
 1906  1906    1995866  67337.849225  57974.7793732549120    25.39    28.76          2     -0.00111  184610.083350   67570.083350
 1907  1907    1996069  67344.698127  57974.7794525246210     9.66    11.70          2     -0.00272  184616.931704   67576.931705
 1908  1908    1996073  67344.833038  57974.7794540860800    11.00    12.99          2     -0.00403  184617.066604   67577.066605
 1909  1909    1996316  67353.031813  57974.7795489793150    16.99    20.33          2      0.00419  184625.264725   67585.264725
 1910  1910    1996394  67355.663213  57974.7795794353410     8.22    12.30          3     -0.00222  184627.895915   67587.895915
 1911  1911    1996470  67358.227598  57974.7796091157120     6.92     9.96          2      0.00506  184630.460095   67590.460095
 1912  1912    1996707  67366.223667  57974.7797016628100     7.95    15.54          3      0.00514  184638.455524   67598.455525
 1913  1913    1997171  67381.878127  57974.7798828486910    22.92    33.86          4     -0.00328  184654.108735   67614.108735
 1914  1914    1997289  67385.859545  57974.7799289299200    10.02    14.54          3      0.00425  184658.089835   67618.089835
 1915  1915    1997442  67391.021492  57974.7799886746750    22.30    27.49          2      0.00233  184703.251369   67623.251370
 1916  1916    1997542  67394.395122  57974.7800277213180    75.38    93.77          3     -0.00472  184706.624729   67626.624730
 1917  1917    1997569  67395.306144  57974.7800382655490     8.34    13.74          3     -0.00239  184707.535680   67627.535680
 1918  1918    1997629  67397.330526  57974.7800616958980    15.30    23.12          3     -0.00056  184709.559899   67629.559900
 1919  1919    1997821  67403.808198  57974.7801366689660    11.79    13.83          2     -0.00525  184716.037054   67636.037055
 1920  1920    1997982  67409.240352  57974.7801995411200    13.05    17.50          2      0.00147  184721.468775   67641.468775
 1921  1921    1998084  67412.681597  57974.7802393703420     5.66     6.44          2     -0.00147  184724.909744   67644.909745
 1922  1922    1998267  67418.855875  57974.7803108318850     5.94     6.96          2      0.00167  184731.083530   67651.083530
 1923  1923    1998350  67421.656109  57974.7803432420100     6.62    11.15          2     -0.00058  184733.883539   67653.883540
 1924  1924    1998380  67422.668360  57974.7803549578620    14.54    23.06          3      0.00208  184734.895709   67654.895710
 1925  1925    1998738  67434.746890  57974.7804947556740     9.97    13.27          2      0.00444  184746.973274   67666.973275
 1926  1926    1998817  67437.412032  57974.7805256022270     8.39    13.98          3     -0.00186  184749.638204   67669.638205
 1927  1927    1998853  67438.626694  57974.7805396608130     5.50     6.68          2      0.00036  184750.852769   67670.852770
 1928  1928    1999161  67449.018234  57974.7806599332610     7.52    12.81          3      0.00122  184801.243480   67681.243480
 1929  1929    1999265  67452.527180  57974.7807005460610    16.68    22.55          3      0.00469  184804.752145   67684.752145
 1930  1930    1999301  67453.741752  57974.7807146036100     8.34    20.66          5      0.00425  184805.966620   67685.966620
 1931  1931    1999419  67457.722665  57974.7807606789890    16.57    33.10          5     -0.00333  184809.947214   67689.947215
 1932  1932    1999522  67461.197767  57974.7808009000830    31.34    39.67          4     -0.00261  184813.422040   67693.422040
 1933  1933    1999607  67464.065551  57974.7808340920190    11.54    13.21          2     -0.00286  184816.289594   67696.289595
 1934  1934    1999765  67469.396367  57974.7808957912830     5.73    15.90          5      0.00025  184821.619984   67701.619985
 1935  1935    2000018  67477.932244  57974.7809945861630    12.26    14.10          2      0.00019  184830.155180   67710.155180
 1936  1936    2000188  67483.667832  57974.7810609702780    35.24    48.48          3      0.00058  184835.890310   67715.890310
 1937  1937    2000310  67487.783805  57974.7811086088580     6.68     9.18          2     -0.00386  184840.005955   67720.005955
 1938  1938    2000477  67493.418205  57974.7811738218110     6.78    13.51          4     -0.00261  184845.639905   67725.639905
 1939  1939    2000584  67497.028184  57974.7812156039810     5.96     7.26          2     -0.00439  184849.249595   67729.249595
 1940  1940    2000662  67499.659899  57974.7812460636540     6.38     8.77          2     -0.00131  184851.881099   67731.881100
 1941  1941    2000861  67506.374020  57974.7813237733760    27.78    62.75          4      0.00225  184858.594685   67738.594685
 1942  1942    2000962  67509.781427  57974.7813632109570     6.29     6.40          2     -0.00350  184902.001820   67742.001820
 1943  1943    2000991  67510.760090  57974.7813745380740    30.52    44.41          4      0.00350  184902.980404   67742.980405
 1944  1944    2000997  67510.962382  57974.7813768794240    16.16    22.19          3     -0.00050  184903.182679   67743.182680
 1945  1945    2001009  67511.367234  57974.7813815652100    10.99    16.00          3     -0.00086  184903.587499   67743.587500
 1946  1946    2001064  67513.223007  57974.7814030440700     9.07    15.30          3      0.00331  184905.443125   67745.443125
 1947  1947    2001132  67515.516965  57974.7814295944960     6.24    14.29          4     -0.00458  184907.736900   67747.736900
 1948  1948    2001218  67518.418682  57974.7814631791870    33.75    49.29          4      0.00092  184910.638384   67750.638385
 1949  1949    2001475  67527.089435  57974.7815635351300    33.46    37.69          2     -0.00164  184919.308445   67759.308445
 1950  1950    2001738  67535.962573  57974.7816662334850    12.75    18.22          3     -0.00558  184928.180875   67768.180875
 1951  1951    2001800  67538.054620  57974.7816904469890     6.01    10.31          3      0.00181  184930.272754   67770.272755
 1952  1952    2001805  67538.223234  57974.7816923985410    13.89    34.60          5     -0.00056  184930.441355   67770.441355
 1953  1953    2001839  67539.370385  57974.7817056757500    15.43    16.48          2      0.00053  184931.588415   67771.588415
 1954  1954    2001848  67539.673870  57974.7817091883140     5.74     9.56          3     -0.00433  184931.891875   67771.891875
 1955  1955    2001872  67540.483769  57974.7817185621380     6.37     8.57          2      0.00092  184932.701709   67772.701710
 1956  1956    2001877  67540.652408  57974.7817205139840     5.51     9.75          3     -0.00086  184932.870334   67772.870335
 1957  1957    2001908  67541.698246  57974.7817326185860    83.17   114.85          8     -0.00250  184933.916089   67773.916090
 1958  1958    2002042  67546.219252  57974.7817849450500    11.22    14.43          2     -0.00194  184938.436734   67778.436735
 1959  1959    2002161  67550.234363  57974.7818314162300     6.24    10.13          2      0.00422  184942.451524   67782.451525
 1960  1960    2002258  67553.506874  57974.7818692925180     6.75    16.06          4      0.00008  184945.723775   67785.723775
 1961  1961    2002319  67555.564904  57974.7818931123200     7.13     8.50          2     -0.00064  184947.781640   67787.781640
 1962  1962    2002365  67557.116783  57974.7819110738820    58.53    76.31          4     -0.00378  184949.333394   67789.333395
 1963  1963    2002412  67558.702489  57974.7819294269570     6.53     7.09          2     -0.00411  184950.918974   67790.918975
 1964  1964    2002584  67564.505758  57974.7819965944190     7.44     7.44          1      0.00247  184956.721780   67796.721780
 1965  1965    2002606  67565.247967  57974.7820051848060    10.25    16.71          3      0.00125  184957.463929   67797.463930
 1966  1966    2002657  67566.968670  57974.7820251003520     7.84    11.05          2      0.00197  184959.184494   67799.184495
 1967  1967    2002708  67568.689172  57974.7820450135680     6.32     6.32          1     -0.00289  185000.904859   67800.904860
 1968  1968    2002842  67573.210313  57974.7820973415940    12.45    12.57          2      0.00181  185005.425640   67805.425640
 1969  1969    2003082  67581.307560  57974.7821910597250     5.77    11.33          3      0.00078  185013.522240   67813.522240
 1970  1970    2003109  67582.218487  57974.7822016028540    14.02    22.39          3      0.00011  185014.433095   67814.433095
 1971  1971    2003110  67582.252130  57974.7822019922430     8.22     8.22          1     -0.00272  185014.466734   67814.466735
 1972  1972    2003188  67584.883810  57974.7822324515070     9.96    11.35          2     -0.00083  185017.098205   67817.098205
 1973  1973    2003220  67585.963432  57974.7822449471230     9.55    30.57          6     -0.00117  185018.177739   67818.177740
 1974  1974    2003311  67589.033782  57974.7822804835840     7.92    15.47          3      0.00256  185021.247845   67821.247845
 1975  1975    2003398  67591.968966  57974.7823144556290     5.83     7.97          2      0.00017  185024.182795   67824.182795
 1976  1976    2003459  67594.026901  57974.7823382743170     6.54     7.13          2     -0.00353  185026.240565   67826.240565
 1977  1977    2003492  67595.140379  57974.7823511617920     8.82    10.60          2     -0.00047  185027.353954   67827.353955
 1978  1978    2003861  67607.590039  57974.7824952550780    13.95    17.56          2      0.00231  185039.802620   67839.802620
 1979  1979    2004179  67618.318941  57974.7826194321920     5.64    17.54          4      0.00225  185050.530664   67850.530665
 1980  1980    2004217  67619.600893  57974.7826342695940     5.52     6.75          2     -0.00122  185051.812514   67851.812515
 1981  1981    2004297  67622.300109  57974.7826655105280    12.54    22.21          5      0.00239  185054.511515   67854.511515
 1982  1982    2004475  67628.305358  57974.7827350157180    11.13    17.45          4     -0.00456  185100.516285   67860.516285
 1983  1983    2004482  67628.541747  57974.7827377517060     6.00    13.87          4      0.00189  185100.752655   67860.752655
 1984  1984    2004558  67631.105797  57974.7827674282110    20.06    28.33          3     -0.00058  185103.316500   67863.316500
 1985  1985    2005008  67646.288119  57974.7829431495300    18.17    21.54          2     -0.00297  185118.497610   67878.497610
 1986  1986    2005102  67649.459848  57974.7829798593540    14.70    15.25          2      0.00553  185121.669085   67881.669085
 1987  1987    2005213  67653.204547  57974.7830232007810     7.82    12.29          3     -0.00317  185125.413484   67885.413485
 1988  1988    2005235  67653.946901  57974.7830317928320     6.94    13.82          3      0.00006  185126.155780   67886.155780
 1989  1989    2005251  67654.486589  57974.7830380392320     6.89     8.41          2     -0.00397  185126.695424   67886.695425
 1990  1990    2005570  67665.249244  57974.7831626069890     7.25    11.40          3     -0.00331  185137.457219   67897.457220
 1991  1991    2005633  67667.374848  57974.7831872088830    13.17    22.06          3     -0.00142  185139.582655   67899.582655
 1992  1992    2005702  67669.702939  57974.7832141543810    10.52    26.34          5      0.00236  185141.910560   67901.910560
 1993  1993    2006172  67685.560156  57974.7833976869890     7.82     7.82          1      0.00353  185157.766510   67917.766510
 1994  1994    2006196  67686.369845  57974.7834070583940    10.35    26.59          4      0.00222  185158.576134   67918.576135
 1995  1995    2006203  67686.605999  57974.7834097916540    24.12    36.64          3      0.00189  185158.812269   67918.812270
 1996  1996    2006315  67690.384646  57974.7834535260030    50.20   110.79          7     -0.00078  185202.590614   67922.590615
 1997  1997    2006329  67690.856864  57974.7834589914750     5.61     6.42          2     -0.00444  185203.062795   67923.062795
 1998  1998    2006358  67691.835392  57974.7834703170430    16.94    18.79          2     -0.00128  185204.041245   67924.041245
 1999  1999    2006442  67694.669353  57974.7835031175170    12.28    14.99          2     -0.00372  185206.874979   67926.874980
 2000  2000    2006735  67704.554828  57974.7836175327360    11.84    17.10          3     -0.00261  185216.759665   67936.759665
 2001  2001    2006866  67708.974851  57974.7836686904060     9.00    17.58          3      0.00500  185221.179334   67941.179335
 2002  2002    2007104  67717.004477  57974.7837616258940    10.30    12.38          2     -0.00011  185229.208320   67949.208320
 2003  2003    2007109  67717.173250  57974.7837635792770    50.36    79.45          6      0.00228  185229.377080   67949.377080
 2004  2004    2007332  67724.696961  57974.7838506592770    12.42    16.49          2      0.00186  185236.900190   67956.900190
 2005  2005    2007348  67725.236619  57974.7838569053180    29.26    49.46          4     -0.00306  185237.439805   67957.439805
 2006  2006    2007466  67729.217977  57974.7839029858430    10.02    10.02          1      0.00269  185241.420845   67961.420845
 2007  2007    2007607  67733.975097  57974.7839580451070    41.50    58.35          4      0.00172  185246.177584   67966.177585
 2008  2008    2007658  67735.695595  57974.7839779582720     6.84    16.33          4     -0.00347  185247.897945   67967.897945
 2009  2009    2007851  67742.207290  57974.7840533251200    72.36    80.26          3      0.00058  185254.409119   67974.409120
 2010  2010    2008205  67754.150563  57974.7841915574400    10.62    18.01          3     -0.00586  185306.351439   67986.351440
 2011  2011    2008303  67757.457227  57974.7842298290180    10.64    18.29          3      0.00228  185309.657839   67989.657840
 2012  2012    2008379  67760.021377  57974.7842595066750    12.93    16.64          3      0.00242  185312.221785   67992.221785
 2013  2013    2008584  67766.937650  57974.7843395561340    11.20    11.20          1     -0.00219  185319.137505   67999.137505
 2014  2014    2008623  67768.253620  57974.7843547872640     8.03     8.03          1      0.00275  185320.453370   68000.453370
 2015  2015    2008657  67769.400666  57974.7843680632700   162.30   200.26          5      0.00058  185321.600325   68001.600325
 2016  2016    2008772  67773.280496  57974.7844129687040     5.65    10.44          3     -0.00292  185325.479844   68005.479845
 2017  2017    2008835  67775.406096  57974.7844375705470   265.66   311.22          4     -0.00103  185327.605274   68007.605275
 2018  2018    2008854  67776.047202  57974.7844449907580    25.51    57.52          5      0.00125  185328.246329   68008.246330
 2019  2019    2008877  67776.823219  57974.7844539724420     7.74     9.03          2      0.00189  185329.022284   68009.022285
 2020  2020    2008887  67777.160551  57974.7844578767490    23.97    27.00          2      0.00044  185329.359589   68009.359590
 2021  2021    2008939  67778.914911  57974.7844781818370    12.65    17.32          3     -0.00108  185331.113809   68011.113810
 2022  2022    2008940  67778.948744  57974.7844785734270     5.56     7.53          2      0.00172  185331.147639   68011.147640
 2023  2023    2009054  67782.794781  57974.7845230877440     6.04     7.54          2     -0.00339  185334.993369   68014.993370
 2024  2024    2009060  67782.997312  57974.7845254318460     7.72    12.75          2     -0.00061  185335.195884   68015.195885
 2025  2025    2009068  67783.267279  57974.7845285564670     6.00    10.19          3      0.00125  185335.465830   68015.465830
 2026  2026    2009087  67783.908345  57974.7845359762180     7.21     8.80          2      0.00203  185336.106845   68016.106845
 2027  2027    2009135  67785.527564  57974.7845547171710    18.33    25.04          3     -0.00500  185337.725934   68017.725935
 2028  2028    2009180  67787.046085  57974.7845722926460     6.12    17.21          6      0.00333  185339.244334   68019.244335
 2029  2029    2009221  67788.429101  57974.7845882997760    26.36    29.61          2     -0.00453  185340.627240   68020.627240
 2030  2030    2009264  67789.879892  57974.7846050913410     7.98    10.68          2     -0.00386  185342.077915   68022.077915
 2031  2031    2009385  67793.962438  57974.7846523430400     8.51    14.26          3      0.00108  185346.160134   68026.160135
 2032  2032    2009554  67799.664328  57974.7847183371260    21.14    25.13          2      0.00286  185351.861569   68031.861570
 2033  2033    2009611  67801.587197  57974.7847405925500    10.68    13.64          2     -0.00431  185353.784285   68033.784285
 2034  2034    2009756  67806.479372  57974.7847972149500    15.77    18.17          2     -0.00214  185358.676070   68038.676070
 2035  2035    2009818  67808.571189  57974.7848214257920    10.77    18.59          4     -0.00156  185400.767720   68040.767720
 2036  2036    2009863  67810.089571  57974.7848389996670    10.43    24.40          4      0.00261  185402.285980   68042.285980
 2037  2037    2009897  67811.236412  57974.7848522732930     6.21    14.44          4     -0.00547  185403.432730   68043.432730
 2038  2038    2010024  67815.521354  57974.7849018675200     6.58    12.17          3     -0.00161  185407.717329   68047.717330
 2039  2039    2010045  67816.230026  57974.7849100697470    13.61    21.57          3      0.00294  185408.425944   68048.425945
 2040  2040    2010052  67816.466130  57974.7849128024320     6.13     7.54          2      0.00114  185408.662030   68048.662030
 2041  2041    2010365  67827.026393  57974.7850350276990    10.54    13.31          2      0.00286  185419.221449   68059.221450
 2042  2042    2010479  67830.872470  57974.7850795424770    15.36    24.92          4     -0.00103  185423.067219   68063.067220
 2043  2043    2010826  67842.579800  57974.7852150439810    12.36    12.36          1     -0.00092  185434.773614   68074.773615
 2044  2044    2010933  67846.189848  57974.7852568269440     5.56    12.77          3     -0.00061  185438.383375   68078.383375
 2045  2045    2011109  67852.127898  57974.7853255543680    16.06    29.90          4      0.00083  185444.320949   68084.320950
 2046  2046    2011158  67853.781240  57974.7853446902780     6.48     9.42          2      0.00517  185445.974159   68085.974160
 2047  2047    2011260  67857.222399  57974.7853845185150     8.96    13.72          3     -0.00047  185449.415045   68089.415045
 2048  2048    2011382  67861.338553  57974.7854321591810    58.90    72.86          3      0.00075  185453.530870   68093.530870
 2049  2049    2011442  67863.362990  57974.7854555901700     6.97    16.19          3      0.00403  185455.555145   68095.555145
 2050  2050    2011532  67866.399372  57974.7854907334660    14.64    25.84          4      0.00111  185458.591285   68098.591285
 2051  2051    2011961  67880.873228  57974.7856582549500     5.89    10.55          3      0.00008  185513.063985   68113.063985
 2052  2052    2011972  67881.244438  57974.7856625513730    15.11    51.08          6      0.00258  185513.435165   68113.435165
 2053  2053    2012091  67885.259338  57974.7857090201090     6.09    13.17          3      0.00253  185517.449745   68117.449745
 2054  2054    2012115  67886.068858  57974.7857183895550    19.92    24.60          3     -0.00350  185518.259200   68118.259200
 2055  2055    2012225  67889.780319  57974.7857613462780    14.53    30.88          4      0.00247  185521.970365   68121.970365
 2056  2056    2012406  67895.886892  57974.7858320242180    24.41    28.45          3     -0.00114  185528.076449   68128.076450
 2057  2057    2012427  67896.595274  57974.7858402230780    17.18    21.90          3     -0.00517  185528.784774   68128.784775
 2058  2058    2012689  67905.434915  57974.7859425337340     7.48     9.00          2     -0.00178  185537.623709   68137.623710
 2059  2059    2012751  67907.526752  57974.7859667448190     8.01     9.34          2     -0.00064  185539.715379   68139.715380
 2060  2060    2012773  67908.269026  57974.7859753359490     7.91    12.73          2     -0.00008  185540.457594   68140.457595
 2061  2061    2013278  67925.307141  57974.7861725363580    15.73    23.83          3      0.00258  185557.494349   68157.494350
 2062  2062    2013423  67930.199157  57974.7862291569150     7.47    16.37          4     -0.00031  185602.385974   68162.385975
 2063  2063    2013481  67932.155933  57974.7862518047740    14.75    20.01          3     -0.00228  185604.342594   68164.342595
 2064  2064    2013483  67932.223569  57974.7862525876100     9.44    22.99          4      0.00242  185604.410224   68164.410225
 2065  2065    2013556  67934.686335  57974.7862810918400    16.94    16.94          1     -0.00222  185606.872795   68166.872795
 2066  2066    2013697  67939.443635  57974.7863361531900     6.20    16.58          4      0.00211  185611.629715   68171.629715
 2067  2067    2013787  67942.480038  57974.7863712967420     9.66     9.70          2     -0.00019  185614.665875   68174.665875
 2068  2068    2013809  67943.222227  57974.7863798868860     5.71    12.69          3     -0.00203  185615.408005   68175.408005
 2069  2069    2013830  67943.930849  57974.7863880885250     5.76    17.43          5      0.00139  185616.116569   68176.116570
 2070  2070    2013849  67944.571740  57974.7863955062530     9.71    12.45          2     -0.00289  185616.757410   68176.757410
 2071  2071    2013851  67944.639330  57974.7863962885380    22.00    32.32          4      0.00031  185616.824995   68176.824995
 2072  2072    2013934  67947.439619  57974.7864286992900     7.38     8.96          2     -0.00017  185619.625060   68179.625060
 2073  2073    2014011  67950.037651  57974.7864587691140     9.91    12.01          2      0.00425  185622.222884   68182.222885
 2074  2074    2014030  67950.678658  57974.7864661881730    11.52    12.56          2      0.00358  185622.863840   68182.863840
 2075  2075    2014081  67952.399340  57974.7864861034620    22.70    34.51          5      0.00372  185624.584384   68184.584385
 2076  2076    2014316  67960.327868  57974.7865778688380     8.10    10.11          2      0.00208  185632.512279   68192.512280
 2077  2077    2014321  67960.496547  57974.7865798211460     6.89    13.56          3      0.00147  185632.680945   68192.680945
 2078  2078    2014323  67960.563997  57974.7865806018180     5.89     8.04          2      0.00083  185632.748389   68192.748390
 2079  2079    2014355  67961.643518  57974.7865930962690    19.70    20.44          2     -0.00278  185633.827825   68193.827825
 2080  2080    2014358  67961.744911  57974.7865942697980     7.12    12.67          3      0.00264  185633.929210   68193.929210
 2081  2081    2014452  67964.916199  57974.7866309745280     5.68     8.70          2     -0.00189  185637.100244   68197.100245
